@relation 'combined-weka.filters.unsupervised.attribute.Remove-V-R2,6,7,last'

@attribute ncommitsbycreator numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,30}


@data
0,373,22,30
0,718,0,30
0,947,32,30
0,345,33,30
0,894,16,30
8,742,2,30
0,807,27,30
0,918,7,30
0,896,49,0
0,642,34,30
0,675,0,30
0,548,0,30
0,561,14,30
0,564,0,30
0,668,0,30
0,292,9,30
0,662,0,30
0,628,1,30
0,595,0,30
0,753,1,30
0,414,5,30
0,544,1,30
0,363,33,30
0,784,35,30
0,1098,271,30
0,933,26,30
0,770,31,30
0,221,45,30
0,776,7,30
0,790,55,30
0,772,7,30
0,843,5,30
0,1192,78,30
0,560,5,30
0,593,7,30
0,451,4,30
0,765,2,30
0,1004,92,30
0,830,170,30
0,274,48,30
0,698,48,30
0,880,3,30
0,282,65,30
0,672,7,30
0,809,55,30
0,1033,16,30
0,1157,97,30
0,958,0,30
0,1139,103,30
0,679,7,30
0,940,132,0
0,594,0,30
0,563,43,30
0,714,22,30
0,945,57,30
0,694,0,30
0,1002,37,30
0,1012,32,30
0,905,3,30
0,644,16,30
0,590,4,30
0,360,44,0
0,741,24,30
0,1002,15,30
0,671,7,30
0,654,0,30
0,766,17,30
26,777,13,30
0,756,1,30
0,1190,81,30
0,817,7,30
0,896,3,30
0,366,28,30
0,652,0,30
0,1137,103,30
0,934,83,30
0,722,17,30
0,695,7,30
0,317,22,30
0,1044,45,0
0,161,0,30
0,1057,45,0
0,511,3,30
0,411,49,30
0,1066,45,30
0,44,0,30
0,759,51,30
0,294,28,30
0,1185,84,30
0,704,3,30
0,882,16,30
0,926,7,0
0,798,6,30
0,287,45,30
0,824,77,30
0,821,7,30
0,681,7,30
0,934,0,30
0,441,0,30
0,803,36,30
0,760,34,30
0,567,0,30
0,231,37,0
0,287,47,0
0,785,18,30
0,33,0,30
0,742,51,30
0,1034,43,30
0,679,0,30
0,362,52,30
0,895,10,30
0,889,13,30
0,676,7,30
0,868,13,30
0,824,1,30
0,178,0,30
0,768,8,30
0,461,56,30
0,819,29,30
0,550,24,30
0,693,0,30
0,594,39,30
0,796,33,30
0,658,0,30
0,738,4,30
0,554,6,30
0,1079,287,30
0,730,19,30
0,1071,62,30
0,364,38,30
34,793,32,30
0,243,29,30
0,919,2,30
0,1036,16,30
0,1184,65,0
15,731,2,30
0,729,0,30
0,682,45,30
0,656,0,30
0,857,5,30
0,632,58,30
0,338,56,30
0,602,0,30
0,670,0,30
0,742,6,30
0,288,11,30
0,414,49,30
0,661,0,30
0,873,0,30
0,877,18,30
0,341,18,0
0,703,35,30
0,842,189,30
0,868,4,30
0,947,60,30
0,899,19,30
128,753,20,30
0,696,7,30
0,963,0,30
0,987,6,30
0,1178,51,30
0,542,59,30
0,358,47,30
0,796,45,30
0,958,30,30
0,563,0,30
0,543,59,30
0,369,46,30
0,575,0,30
0,294,9,30
0,776,13,30
0,623,17,0
0,691,63,30
0,749,15,30
0,360,33,30
0,805,7,30
0,289,53,30
0,741,0,0
0,553,5,30
0,557,5,30
0,805,11,30
0,1099,202,30
0,636,1,30
0,498,8,30
0,918,6,30
0,1044,16,30
0,1004,46,0
0,816,123,30
0,699,43,30
0,134,0,30
0,1028,24,30
0,601,10,30
0,559,6,30
0,934,88,30
0,649,32,30
0,637,16,30
28,738,25,30
0,750,9,30
0,309,57,30
0,546,5,30
0,593,9,30
0,603,37,30
0,686,0,30
0,591,31,30
0,293,28,30
0,737,2,30
0,1053,6,30
0,599,46,30
0,996,57,30
0,570,47,30
0,546,6,30
0,957,15,30
0,725,6,30
0,803,28,30
0,578,3,30
0,928,6,30
0,231,48,30
0,244,27,30
0,847,15,30
0,596,39,30
0,995,171,30
0,942,57,30
0,593,39,30
0,368,28,30
0,131,0,30
0,783,31,30
0,504,8,30
0,658,0,30
0,707,58,30
0,812,4,30
0,1096,12,30
0,618,34,30
0,569,47,30
0,814,9,30
0,796,33,30
0,683,0,30
0,722,6,30
0,905,6,30
0,563,57,30
0,970,61,30
0,1039,45,30
0,1063,6,30
0,805,11,30
0,558,13,30
0,695,14,30
0,1061,107,30
0,563,0,30
0,759,40,30
0,288,11,30
0,796,33,30
0,566,50,30
0,560,39,30
0,1031,13,30
0,858,15,30
0,714,0,30
0,888,10,30
0,749,7,30
0,536,3,30
0,1195,60,30
0,623,0,30
0,738,2,30
0,554,24,30
0,920,0,30
124,735,24,30
0,370,24,30
0,1020,51,30
0,644,0,30
0,434,43,30
0,747,7,30
0,631,58,30
0,552,4,30
0,760,7,30
0,1063,53,30
0,138,0,30
0,561,5,30
0,952,0,30
0,419,44,30
0,707,0,30
0,632,23,30
0,974,6,30
0,597,0,30
0,319,21,30
0,316,56,30
0,565,44,30
0,920,0,30
0,194,0,30
0,699,7,30
0,637,17,30
0,158,0,30
0,720,4,30
0,1127,173,30
0,911,37,30
0,722,0,30
0,813,7,30
0,1032,14,30
0,1164,88,30
0,533,3,30
0,806,27,30
0,658,0,30
0,1023,102,30
0,542,3,30
0,887,10,30
0,327,56,30
0,672,0,30
0,945,57,30
0,836,128,30
0,296,10,30
0,885,64,30
0,242,27,30
0,886,0,30
0,843,9,30
0,330,15,30
0,950,28,30
0,674,0,30
0,1171,88,30
0,528,63,30
146,820,71,30
0,551,0,30
0,439,5,30
0,267,4,0
0,923,43,30
0,954,44,30
0,1077,54,30
0,729,22,30
0,225,47,30
0,361,48,30
0,614,2,30
0,536,39,30
0,1073,107,30
0,357,37,30
0,1043,45,30
0,1093,194,30
62,793,109,30
0,778,58,30
0,770,8,30
0,735,2,30
0,842,7,30
42,762,24,30
0,448,49,30
0,618,4,30
0,548,76,30
0,292,54,30
0,272,48,30
0,627,42,30
0,301,14,30
0,716,22,30
0,1041,47,30
0,460,7,30
0,1045,23,30
0,776,8,30
0,263,30,30
0,1062,45,30
0,699,7,30
0,340,36,30
0,508,8,30
0,752,1,30
0,364,47,30
0,785,34,30
0,789,28,30
0,226,39,30
0,996,15,30
0,992,32,30
0,282,63,30
0,640,36,30
0,946,9,30
0,774,15,30
0,1079,44,30
0,859,9,30
0,459,10,30
0,963,0,30
0,721,0,30
0,565,40,30
0,516,52,30
0,544,71,30
124,825,0,30
0,734,19,30
0,228,33,30
0,531,1,30
0,951,44,30
0,360,41,30
0,423,44,0
0,348,55,30
0,361,15,30
0,886,7,30
0,541,77,30
0,724,0,0
0,720,5,30
0,843,7,30
0,881,17,30
12,1034,23,30
0,928,4,30
0,880,0,30
0,846,6,30
0,639,34,30
128,854,15,30
0,334,4,30
0,420,43,30
0,579,39,30
0,617,30,30
0,839,7,30
0,506,8,30
0,679,0,30
0,571,6,30
0,346,23,0
0,807,33,30
0,1110,262,30
0,597,3,30
0,1064,43,30
0,831,7,30
92,594,4,30
0,508,18,30
0,848,69,30
0,237,46,30
0,970,6,30
0,830,172,30
0,694,0,30
0,741,51,30
0,797,33,30
0,374,19,30
0,714,0,30
0,565,43,30
0,414,44,30
0,783,7,30
0,278,6,30
0,820,71,30
0,749,6,30
0,288,54,30
0,362,33,30
0,775,8,30
0,1075,124,30
0,616,24,30
0,795,33,30
0,919,3,30
0,1153,89,30
0,535,16,30
0,556,2,30
0,187,0,30
0,880,61,30
0,580,3,30
0,819,5,0
0,753,1,30
0,863,13,30
0,567,2,30
0,214,0,30
0,600,46,30
0,948,14,30
0,846,194,30
0,695,7,30
0,589,0,30
0,689,7,30
0,564,40,30
0,562,15,30
0,895,1,30
0,630,1,30
0,1022,44,0
0,1071,107,0
0,540,2,30
0,320,21,30
0,435,5,30
0,1034,41,30
0,507,16,30
0,841,6,30
0,769,1,30
0,916,4,30
0,530,1,30
0,889,17,30
0,567,17,30
0,518,3,30
0,385,19,30
0,901,0,30
0,995,86,30
0,1036,16,30
0,811,80,30
0,360,46,30
0,744,6,30
0,243,33,30
0,247,27,30
0,614,29,30
0,1045,47,30
0,728,13,30
44,741,19,30
0,861,9,30
0,449,49,0
0,830,1,30
0,911,3,30
0,986,75,30
0,839,126,30
0,239,39,30
0,909,1,30
0,406,51,30
0,462,8,30
0,616,24,30
0,563,0,30
0,1121,7,30
0,861,2,30
0,561,0,30
0,339,28,30
0,744,23,30
0,891,10,30
0,1042,47,30
0,281,59,30
0,882,22,30
8,466,8,30
0,619,1,30
0,1042,13,30
0,365,38,30
0,342,18,30
0,447,4,30
0,1061,45,30
0,773,15,30
0,564,0,30
0,685,0,30
0,1080,131,30
0,658,0,30
0,585,43,30
0,867,5,30
0,283,63,0
0,413,50,30
0,605,4,30
0,332,4,30
0,337,36,30
0,198,0,30
0,1037,45,30
0,293,51,30
0,602,37,30
0,598,0,30
0,1094,10,30
0,311,20,30
0,288,12,30
0,812,4,30
0,1003,105,30
2,693,0,30
0,588,0,30
0,286,47,0
0,290,11,30
0,694,0,30
0,716,38,30
0,981,42,30
0,577,60,30
0,858,9,30
0,918,3,30
0,416,45,30
0,614,19,30
0,1121,180,30
0,764,13,30
0,666,0,30
0,525,16,30
0,343,23,30
0,625,0,30
0,743,23,30
0,729,22,30
0,1030,47,30
0,689,0,30
0,264,35,0
0,813,4,30
0,963,0,30
0,671,0,30
0,554,9,30
0,753,23,30
0,764,49,30
0,1029,16,30
0,587,33,30
0,770,8,30
0,599,4,30
0,554,24,30
0,884,0,30
0,721,1,30
0,894,9,30
0,1105,217,30
0,1142,101,30
0,872,3,30
0,524,14,30
0,560,44,30
0,238,46,0
0,708,40,30
0,964,56,30
0,859,9,30
0,597,5,30
0,646,34,30
0,722,51,30
0,658,1,30
0,534,3,30
0,797,51,30
0,702,58,30
0,825,28,30
0,1080,135,30
0,532,2,30
0,359,36,30
0,840,16,30
0,681,0,30
0,883,20,30
0,613,2,30
0,290,40,30
0,988,45,0
0,910,3,30
0,890,16,30
0,723,0,30
0,728,0,30
0,938,87,30
0,784,14,0
0,1038,17,30
0,741,51,30
0,345,53,30
0,741,25,30
0,123,0,30
0,560,5,30
0,800,47,30
0,290,45,0
0,575,0,30
0,784,34,30
0,871,17,30
0,1022,8,30
0,785,8,30
0,1115,176,30
0,955,6,30
0,366,36,30
0,780,14,0
0,347,22,0
0,625,0,30
0,767,8,30
0,811,4,30
0,1089,263,0
0,852,6,30
20,803,6,30
0,682,0,30
0,315,18,30
0,536,32,30
0,807,4,30
0,954,27,30
0,737,2,30
0,342,10,30
0,556,0,30
0,812,1,0
0,963,7,30
0,302,56,30
0,233,40,30
0,865,9,30
0,530,1,30
0,971,6,30
0,796,55,30
0,385,64,30
0,671,0,30
0,615,0,30
0,278,25,30
0,580,39,30
0,566,46,30
180,822,130,30
0,608,38,30
0,921,3,30
0,1078,138,30
0,1152,89,30
0,936,96,30
0,1185,66,30
0,691,0,30
0,798,57,30
0,817,86,30
0,960,28,30
0,710,0,30
0,922,2,30
0,874,7,30
0,741,7,30
2,699,0,30
0,736,2,30
0,664,0,30
0,691,0,30
0,627,41,30
0,926,6,30
0,594,37,30
0,727,1,30
0,614,4,30
62,957,5,30
106,741,4,30
0,637,6,30
0,707,18,30
0,315,21,30
0,971,6,30
0,960,6,30
0,638,34,30
0,332,5,30
0,1128,6,30
0,685,7,30
0,283,59,30
0,245,27,30
0,1020,52,30
0,736,11,30
0,540,3,30
0,729,22,30
0,566,0,30
0,326,22,30
0,582,60,0
0,387,17,30
0,1112,254,30
0,587,0,30
0,533,65,30
0,1018,56,30
0,326,21,30
0,826,76,30
0,631,47,30
0,832,161,30
0,1128,5,30
0,748,2,30
0,839,5,30
0,583,0,30
0,143,0,30
0,622,1,30
0,764,8,30
0,590,4,30
0,343,25,30
0,670,0,30
0,959,0,30
0,695,38,30
0,287,10,30
0,661,0,30
0,570,0,30
0,1082,49,30
0,262,10,30
0,952,14,30
0,628,21,30
17,957,6,30
0,501,13,30
0,529,26,30
0,722,0,30
0,684,7,30
0,740,24,30
0,826,9,30
0,916,6,30
0,944,16,30
0,466,9,30
0,545,1,30
0,999,39,30
0,126,0,30
0,590,0,30
0,386,60,30
0,905,0,30
0,816,113,30
0,945,7,30
0,544,7,30
0,367,44,30
0,390,58,30
0,565,5,30
0,573,6,30
0,378,1,30
0,1125,11,30
0,1071,44,30
0,600,3,30
0,800,7,30
0,591,31,30
0,649,6,30
0,427,1,30
0,1013,36,30
0,964,0,30
0,1047,45,0
0,790,57,30
0,359,34,30
24,796,4,30
0,826,9,30
0,886,22,30
0,1117,11,30
0,591,5,30
0,538,37,30
0,286,63,0
0,228,38,30
0,738,19,30
0,392,52,0
11,733,2,30
0,264,10,0
0,831,170,30
0,568,36,30
0,592,7,30
0,702,35,30
0,1022,24,30
0,757,1,30
0,992,6,30
0,594,30,30
0,735,2,30
0,82,0,30
0,595,0,30
0,759,7,30
0,1131,12,30
0,750,1,30
0,715,0,30
0,813,47,30
0,721,0,30
0,217,0,30
0,606,4,30
0,1015,13,30
0,743,4,0
0,705,46,30
0,905,11,30
0,931,26,30
0,575,0,30
0,687,0,30
0,553,11,30
0,461,5,30
0,831,169,30
0,616,24,30
0,216,0,30
0,363,44,30
0,931,0,30
0,764,47,0
0,296,28,30
0,553,4,30
0,945,7,30
0,467,55,30
0,953,28,30
0,1102,12,30
0,1096,10,30
0,797,56,30
0,287,45,30
0,795,4,30
0,324,20,30
0,776,13,30
0,264,39,30
12,1025,24,30
0,1110,105,30
0,1161,32,30
0,698,57,30
0,598,8,30
0,837,6,30
0,587,43,30
0,1041,117,30
0,1163,25,30
0,671,7,30
0,588,0,30
0,934,2,30
0,1040,45,0
0,953,44,30
0,796,108,30
0,858,11,30
0,696,0,30
0,366,40,0
0,574,43,30
0,882,15,30
0,366,5,30
46,1067,54,30
0,840,8,30
0,728,2,30
0,565,0,30
0,946,57,30
0,757,7,30
0,924,0,30
0,369,19,30
0,1090,46,0
0,725,2,30
0,1186,86,30
0,861,9,30
0,557,0,30
0,853,6,30
0,742,25,30
0,1067,45,30
0,354,24,0
0,596,39,30
0,1032,45,30
0,1078,131,30
0,347,53,30
0,745,0,30
0,784,33,30
0,575,0,30
0,1139,95,30
0,802,112,30
0,660,0,30
0,777,3,30
0,789,34,30
0,537,32,30
0,802,116,30
0,888,59,30
0,774,33,30
0,388,54,0
0,750,8,30
0,778,3,30
0,402,0,30
0,361,24,30
0,368,19,30
0,1089,46,30
0,879,18,30
0,715,0,30
0,753,22,30
0,221,39,30
4,747,4,30
0,558,0,30
0,1027,45,30
0,955,44,30
0,583,34,30
0,1074,6,30
0,288,55,30
0,637,17,30
0,556,11,30
0,214,0,30
0,1032,16,30
0,595,39,30
0,690,0,30
0,1078,288,30
0,728,7,30
0,549,3,30
0,943,77,30
6,711,63,30
0,572,59,30
0,984,15,0
0,729,0,30
0,584,59,30
0,559,5,30
0,521,52,30
0,1110,256,30
0,611,34,30
0,966,0,30
0,93,0,30
0,896,9,30
0,1028,45,30
0,577,35,30
0,668,0,30
0,1143,95,30
0,929,6,30
0,717,0,30
0,570,0,30
0,744,58,30
0,1111,249,30
0,308,20,30
0,881,8,30
0,830,7,30
0,565,4,30
0,967,61,0
0,478,55,30
0,365,19,30
0,1072,86,30
0,522,16,30
0,696,3,30
0,768,8,30
0,716,0,30
0,750,7,30
0,1078,137,30
0,1096,106,30
0,785,9,30
0,365,2,30
0,441,5,30
0,738,11,30
0,695,39,30
0,1004,92,30
80,1011,30,30
0,815,7,30
0,1046,20,30
0,328,5,30
0,363,41,30
0,312,17,30
0,1041,111,30
0,361,19,30
0,629,49,30
0,556,0,30
0,673,0,30
0,654,6,0
0,587,20,30
0,605,2,30
0,349,34,30
0,634,22,30
0,690,6,30
0,964,0,30
0,669,0,30
0,730,0,30
0,261,33,30
0,1111,186,30
0,602,10,30
0,217,0,30
0,770,31,0
0,947,77,30
0,811,15,30
0,818,12,30
0,630,34,30
0,932,0,30
0,567,48,30
0,385,60,30
0,741,15,30
0,226,0,0
0,1042,41,30
0,1096,12,30
0,894,14,30
0,605,4,30
0,936,132,30
0,263,39,30
0,368,24,30
0,894,59,30
0,675,0,30
0,919,2,30
0,259,3,30
0,953,0,30
0,802,31,30
0,945,57,30
0,945,5,30
0,904,11,30
0,22,0,30
0,676,0,30
0,770,8,30
0,565,49,30
0,209,0,30
4,828,25,30
0,285,59,30
0,363,36,30
0,769,1,30
0,248,32,30
0,734,25,30
0,613,0,30
0,618,31,30
0,818,37,30
0,833,146,30
0,948,16,30
0,690,0,30
60,1007,13,30
0,906,6,30
0,840,16,30
0,843,68,30
0,231,45,0
0,745,1,30
0,691,7,30
0,1121,6,30
0,838,7,30
0,794,108,30
0,560,2,30
0,791,9,30
0,593,3,30
0,618,1,30
0,660,0,30
0,373,18,30
0,619,0,30
0,1044,19,30
0,23,0,30
0,432,0,30
0,894,14,30
0,466,9,30
0,855,6,30
0,550,76,30
0,679,7,30
0,827,8,30
0,1180,51,30
0,505,8,30
0,532,38,30
0,901,0,30
0,970,15,0
0,687,52,30
0,893,10,30
0,1079,45,30
0,4,0,30
0,1011,129,30
0,527,50,30
6,956,7,0
0,362,42,0
0,1041,118,30
0,746,6,30
0,953,6,0
0,1026,47,30
0,1079,138,30
0,777,7,30
0,339,18,30
36,800,33,30
0,664,0,30
0,291,52,30
0,750,8,30
0,600,0,30
0,750,25,30
0,820,130,30
0,808,100,30
0,1015,8,30
0,604,22,30
0,522,57,30
0,800,7,30
0,746,1,0
0,571,60,30
0,801,36,30
0,287,45,30
0,350,22,0
0,810,47,30
0,1166,88,30
0,939,6,30
0,852,5,30
0,331,14,30
0,595,1,30
0,711,38,30
0,487,3,30
0,298,56,0
0,1023,103,30
160,818,80,30
0,634,18,30
0,391,58,30
0,569,43,30
0,785,7,30
0,737,21,30
0,233,45,30
0,714,0,30
0,672,7,30
0,1118,7,30
0,818,9,30
0,226,48,30
0,268,38,30
0,234,47,30
0,1114,104,30
0,531,2,30
0,964,0,30
0,809,6,30
0,744,5,0
0,742,4,30
0,758,51,30
0,951,0,30
0,580,60,30
0,935,26,30
0,216,0,30
0,813,15,30
0,690,0,30
0,681,0,30
0,992,46,30
0,830,172,30
0,695,4,30
0,414,49,0
0,691,0,30
0,806,43,30
0,237,41,30
0,1074,276,30
0,906,11,30
0,904,0,30
0,875,3,30
0,897,19,30
0,1184,41,30
0,836,70,30
0,223,0,30
0,705,0,30
0,68,0,30
0,872,0,30
0,447,62,30
0,196,0,30
0,876,17,30
0,333,2,30
0,868,3,30
0,821,120,30
0,746,8,30
0,291,9,30
0,647,0,30
0,228,42,0
9,574,0,30
0,812,5,30
0,1002,56,30
0,360,24,30
0,846,6,30
0,553,0,30
0,910,0,30
0,851,5,30
0,836,7,30
0,967,0,30
0,955,6,30
0,734,12,30
0,670,0,30
0,941,0,30
0,563,85,30
0,393,52,30
0,786,9,30
0,550,76,30
0,783,13,30
0,626,31,30
0,750,19,30
20,943,7,30
78,537,20,30
0,689,47,30
0,287,28,30
0,402,5,30
0,567,6,30
0,600,0,30
0,350,37,30
0,232,45,30
0,1000,56,30
0,751,6,30
0,571,60,30
0,695,3,30
0,854,15,30
0,282,25,30
0,372,19,30
0,760,17,30
0,560,39,30
0,573,18,30
0,917,3,30
0,613,28,30
0,866,9,30
0,639,34,30
0,916,42,30
0,942,0,30
0,739,6,30
0,684,0,30
0,496,6,30
0,359,33,30
0,841,9,30
0,893,13,30
0,886,16,30
0,361,32,30
0,1023,45,0
0,742,24,30
0,930,2,30
0,780,27,30
0,1099,106,30
0,799,33,30
0,986,4,30
0,807,115,30
0,635,1,30
0,588,7,30
0,540,77,30
0,588,0,30
0,601,36,30
0,574,45,30
0,665,0,30
0,1135,13,0
0,968,6,30
0,742,25,30
0,804,33,30
0,702,0,30
1,583,0,30
0,755,38,0
0,716,68,30
0,783,4,30
0,829,9,30
0,615,29,30
0,805,11,30
0,358,37,30
0,598,9,30
0,568,0,30
0,809,30,30
0,550,3,30
0,1162,30,30
0,948,5,30
0,741,3,30
0,778,1,30
0,760,54,30
0,637,15,30
0,756,7,30
186,760,36,30
0,826,169,30
0,919,23,30
0,584,33,30
0,451,59,0
0,331,17,30
0,770,8,30
0,443,49,30
0,517,52,30
0,829,119,30
0,287,45,30
0,807,43,30
108,628,1,30
0,895,14,30
0,414,0,30
0,796,4,30
0,739,1,30
0,829,7,30
0,280,26,30
0,851,6,30
0,766,8,30
0,272,6,30
0,549,4,30
0,226,38,0
0,1018,44,0
0,544,2,30
0,891,20,30
0,507,15,30
0,332,19,0
0,1018,51,30
0,723,3,30
0,334,2,0
0,664,0,30
0,101,0,30
0,740,6,30
0,223,42,30
0,259,39,30
0,896,9,30
0,360,54,30
0,996,6,30
0,262,32,30
0,536,16,30
0,585,34,30
0,346,5,30
0,1029,45,30
0,233,46,0
0,1110,105,30
0,815,15,30
0,637,34,30
0,1081,133,30
0,578,33,30
0,282,46,30
0,531,61,30
0,985,6,30
0,914,44,30
0,694,0,30
0,1024,104,30
0,568,6,30
0,340,26,30
0,595,4,30
0,285,28,30
0,576,0,30
0,1193,58,30
0,1040,13,30
0,952,57,30
0,1115,215,30
0,750,35,30
0,597,39,30
0,1024,45,30
0,741,25,30
0,1028,49,30
0,697,0,30
0,780,52,30
0,454,2,30
0,336,30,30
0,1052,12,30
0,745,15,30
0,956,0,30
0,707,44,30
0,935,9,30
0,837,161,30
0,670,0,30
0,845,6,30
0,628,17,30
0,901,6,0
0,753,22,30
0,696,0,30
0,810,35,30
0,345,26,30
0,855,197,30
0,290,48,0
0,786,8,30
0,228,38,30
0,83,0,30
0,754,13,30
0,565,0,30
0,865,9,30
0,436,50,30
0,1048,20,30
0,145,0,30
0,498,8,30
0,842,191,30
0,468,55,0
0,1112,254,30
13,733,3,30
0,679,0,30
0,752,40,0
0,287,58,30
0,289,10,30
0,1070,45,30
0,1195,83,30
0,557,6,30
0,287,58,30
0,988,42,30
0,502,53,30
0,561,11,30
0,726,14,30
0,312,18,30
0,570,0,30
0,762,2,30
0,945,0,30
0,764,49,30
0,848,7,30
0,653,0,30
0,574,60,30
0,391,54,30
0,581,5,30
0,544,1,30
0,1134,13,30
0,570,43,30
0,295,9,30
0,273,60,30
0,30,0,30
0,834,140,30
0,1029,45,30
0,233,47,30
0,761,27,30
0,365,44,30
0,608,39,30
0,844,6,30
0,574,59,30
0,374,19,30
0,880,0,30
0,710,65,30
7,703,24,30
0,570,50,30
0,849,6,30
0,847,6,30
0,502,6,30
0,605,0,30
180,820,130,30
0,293,54,30
0,740,4,30
0,20,0,30
0,694,4,30
0,818,7,30
1,829,7,30
0,601,36,30
30,742,15,30
0,687,0,30
0,781,15,30
0,880,17,30
0,531,3,30
0,718,0,30
0,721,6,30
0,1076,45,30
0,585,10,30
82,742,6,30
0,232,45,30
0,669,0,30
0,229,37,30
0,414,49,30
0,407,51,30
0,595,0,30
0,846,6,30
0,658,0,30
0,807,51,30
0,628,1,30
0,941,9,30
0,803,4,30
0,732,4,30
0,881,0,30
0,991,46,30
0,576,9,30
0,720,8,0
0,806,55,30
0,927,4,30
0,692,0,30
0,632,36,30
0,365,21,30
0,718,0,30
0,745,7,30
0,942,96,30
0,845,5,30
0,561,0,30
0,1076,138,30
0,957,28,30
0,366,2,30
0,618,26,30
0,594,7,30
0,570,47,0
0,709,4,30
0,666,0,30
114,996,58,30
0,707,29,30
0,782,9,30
0,342,56,30
0,957,0,30
0,745,2,30
0,788,8,30
0,534,39,30
0,550,0,30
0,565,40,30
4,745,24,30
0,1066,45,30
0,619,4,30
1,564,0,30
0,867,4,30
0,256,33,30
0,1038,45,30
0,680,0,30
0,286,63,30
0,842,16,30
0,542,7,30
0,234,46,30
0,1039,115,30
0,576,0,30
0,512,22,30
0,593,46,30
0,904,3,30
0,903,44,30
0,767,13,30
34,869,0,30
0,359,30,30
0,953,14,30
0,688,0,30
0,277,48,30
0,682,0,30
0,1033,111,30
0,662,0,30
0,802,30,30
0,747,1,0
0,598,0,30
0,1022,56,30
0,754,6,30
0,795,4,30
0,782,15,30
0,588,7,30
0,565,46,30
0,277,6,30
0,583,7,30
0,612,28,30
0,332,14,30
0,760,56,30
0,355,36,30
0,415,50,30
0,1032,111,30
0,887,10,30
0,294,55,30
0,292,9,30
0,749,56,30
0,1103,186,30
0,1064,43,30
0,228,42,30
0,674,0,30
0,999,40,30
0,933,6,30
0,778,7,30
0,742,6,30
0,615,41,30
0,825,9,30
0,632,1,30
0,1036,45,0
0,574,60,30
0,942,65,30
0,997,15,30
0,1005,46,0
0,827,0,30
0,490,54,30
0,1146,103,30
0,624,31,30
0,531,65,30
0,1119,174,30
0,536,32,30
0,249,40,0
0,747,1,30
0,1118,192,30
0,579,33,30
0,566,50,30
0,591,30,30
0,605,0,30
0,1088,106,30
10,804,101,30
0,1089,106,30
0,222,32,0
0,653,0,30
0,861,2,30
0,349,5,30
0,908,0,30
0,976,6,30
0,463,3,30
0,831,164,30
0,578,34,30
0,889,16,30
0,816,31,30
0,776,8,30
0,526,43,30
0,945,5,30
0,857,0,30
0,1014,56,30
0,569,6,30
0,374,22,30
0,1179,51,30
0,611,0,30
0,334,4,30
0,777,7,30
0,784,9,30
0,334,18,30
0,595,0,30
0,670,7,30
0,556,11,30
0,1057,6,30
0,613,34,30
0,178,0,30
0,1053,91,30
0,765,33,30
0,232,41,30
0,1080,273,30
0,1099,271,30
0,623,13,30
0,677,0,30
0,685,7,30
0,292,11,30
0,593,27,30
0,888,28,30
0,599,38,30
0,733,13,30
0,685,0,30
0,1103,206,30
0,1050,19,30
0,955,28,30
0,211,0,30
0,699,15,30
0,1085,57,30
0,590,3,30
0,498,3,30
0,804,4,30
0,567,45,30
0,638,15,30
0,901,3,30
0,597,4,30
0,1107,192,30
0,224,0,30
0,699,48,30
0,282,41,30
0,923,26,30
0,1034,111,30
0,689,7,30
0,788,58,30
0,281,54,30
0,213,0,30
0,801,6,30
0,580,39,30
0,830,7,30
0,357,21,30
0,522,23,30
0,971,16,0
0,466,8,30
0,665,0,30
0,809,108,30
0,886,0,30
0,879,14,30
0,1164,88,30
0,1077,45,30
0,620,18,30
0,541,1,30
0,1014,36,30
0,741,24,30
0,760,1,30
0,531,5,30
0,713,0,30
0,665,0,30
0,416,49,30
0,519,3,30
0,539,20,30
0,592,9,30
0,625,17,30
0,639,42,30
0,601,0,30
0,1120,104,30
0,982,15,30
0,546,59,0
0,216,0,30
0,947,16,30
0,878,14,30
0,514,19,30
0,296,58,30
0,661,0,30
0,806,36,30
0,1037,45,0
0,888,17,30
0,565,5,30
0,724,0,30
0,961,0,30
0,269,48,30
2,810,52,30
0,699,41,30
0,1083,141,30
0,733,38,30
0,876,8,30
0,598,39,30
0,383,18,30
0,572,10,30
0,726,0,30
0,413,50,30
0,892,1,30
0,565,46,30
0,144,0,30
0,792,9,30
0,944,57,30
0,837,6,30
0,616,25,30
0,1047,16,30
0,687,0,30
0,905,0,30
0,623,23,30
0,88,0,30
0,914,44,30
0,617,23,30
0,686,0,30
0,366,36,30
0,561,15,30
0,575,50,30
0,542,1,30
0,728,0,30
0,723,0,30
0,360,50,30
0,367,44,30
0,714,0,30
0,332,2,30
0,787,9,30
0,1011,129,30
0,285,43,30
0,681,0,30
0,680,7,30
0,219,0,30
0,655,0,30
0,227,44,0
0,903,6,0
0,787,9,30
0,927,3,30
0,657,7,30
0,192,0,30
0,632,1,30
0,839,8,30
0,817,7,30
0,812,4,30
0,592,7,30
16,840,66,30
0,822,117,30
0,880,0,30
0,921,4,30
0,583,39,30
0,594,10,30
0,984,6,30
0,216,0,30
0,670,7,30
0,702,0,30
0,604,0,30
0,529,49,30
0,639,17,30
0,736,24,30
0,986,4,30
0,677,0,30
54,1032,17,30
0,717,0,30
0,502,6,30
0,938,81,30
0,713,65,30
0,814,41,30
0,735,2,30
0,565,42,30
0,532,49,30
0,684,50,30
