@RELATION combined

@ATTRIBUTE issuecleanedbodylen REAL
@ATTRIBUTE meancommentsizet REAL
@ATTRIBUTE nactorst REAL
@ATTRIBUTE ncommentst REAL
@ATTRIBUTE ncommitsbyactorst REAL
@ATTRIBUTE ncommitsbycreator REAL
@ATTRIBUTE ncommitsbyuniqueactorst REAL
@ATTRIBUTE ncommitsinproject REAL
@ATTRIBUTE ncommitsprojectt REAL
@ATTRIBUTE nissuesbycreator REAL
@ATTRIBUTE nissuesbycreatorclosed REAL
@ATTRIBUTE nissuescreatedinproject REAL
@ATTRIBUTE nissuescreatedinprojectclosed REAL
@ATTRIBUTE nissuescreatedprojectclosedt REAL
@ATTRIBUTE nissuescreatedprojectt REAL
@ATTRIBUTE nlabelst REAL
@ATTRIBUTE nsubscribedbyt REAL
@ATTRIBUTE timeopen {1,7,14,30,90,180,365,1000}

@DATA
287,1,2,1,18185,351,290,648,18249,114,152,286,10,2783,8641,0,0,365
105,33,2,3,20777,218,293,575,20877,92,3,267,5,3833,9719,0,0,1000
102,3,1,2,20349,324,292,706,20522,100,5,272,1,3703,9585,0,0,180
40,3,2,1,20967,0,293,531,21010,23,1,258,27,3886,9772,0,0,365
14,9,3,3,17898,0,290,581,17999,18,0,271,13,2669,8523,0,0,1000
28,2,1,1,15505,341,288,564,15605,111,78,300,9,1660,7424,0,0,365
116,9,4,2,20482,91,292,678,20628,40,32,264,2,3740,9624,0,1,1000
131,11,2,1,14079,0,285,680,14201,7,0,359,16,1346,6628,0,0,1
90,17,4,10,18490,0,290,686,18624,2,0,267,11,2963,8829,0,0,365
86,32,2,6,16104,0,289,596,16192,1,0,276,2,1953,7762,0,0,1000
20,33,4,10,17232,0,290,645,17324,52,1,254,7,2421,8264,0,1,365
93,18,4,3,3022,0,140,857,3106,1,0,327,73,412,1268,0,2,7
51,48,9,13,10304,0,276,628,10438,1,0,311,19,1168,4809,0,4,1
63,8,2,1,17072,0,290,647,17173,56,40,257,6,2358,8197,0,0,365
88,33,4,6,12077,0,281,595,12146,1,0,277,15,1230,5598,0,2,90
49,3,1,1,15685,291,289,489,15751,106,69,297,7,1726,7504,0,0,365
76,12,2,2,19347,0,291,712,19402,1,0,284,7,3272,9143,0,0,7
42,5,1,2,17033,333,290,655,17131,99,117,263,7,2340,8178,0,0,365
59,5,1,2,17436,372,290,647,17571,104,52,273,9,2493,8340,0,0,1000
43,26,1,1,15314,387,288,630,15412,143,10,338,10,1585,7326,0,0,365
18,6,2,2,21464,0,293,561,21562,1,2,278,37,4134,10027,0,0,180
9,29,1,1,12411,0,283,562,12512,1,0,268,19,1244,5755,0,0,1
33,4,2,2,22796,0,293,170,22853,12,0,106,1,4743,10642,0,0,90
20,5,5,2,8920,0,270,694,9035,1,0,320,24,1079,4157,1,2,180
2242,59,1,1,13193,70,284,610,13285,43,36,347,34,1286,6125,0,0,1
43,40,5,13,22855,0,293,171,22876,5,0,114,3,4762,10661,0,1,1000
24,68,3,3,13854,0,285,646,13926,6,3,334,11,1341,6506,0,0,7
17,6,2,2,17161,338,290,644,17254,97,0,255,6,2392,8233,0,0,365
93,26,6,9,15075,0,286,568,15137,1,0,327,12,1462,7154,0,2,1000
36,3,2,1,21169,95,293,532,21238,30,0,255,46,3984,9874,0,0,365
49,4,3,1,22853,102,293,165,22871,35,0,107,2,4757,10656,0,0,1000
29,6,4,2,22902,0,293,257,22921,1,0,118,2,4803,10702,0,1,180
12,0,2,0,10395,34,276,576,10490,13,4,287,18,1171,4840,0,1,1
16,9,3,4,21668,0,293,563,21749,20,7,293,113,4224,10118,0,0,180
19,4,2,1,23576,242,295,321,23621,22,0,59,0,5009,10910,0,0,365
50,14,3,10,21416,0,293,532,21479,2,0,255,5,4110,10002,0,0,180
14,0,1,0,15724,7,289,484,15769,7,10,284,5,1736,7516,0,0,1000
25,27,3,11,17475,0,290,644,17605,1,0,278,10,2505,8355,0,0,1000
47,6,3,2,19191,0,291,702,19292,7,0,293,10,3221,9092,0,0,365
43,4,1,4,17901,333,290,591,18009,99,194,282,14,2673,8527,0,0,1000
56,23,2,2,23646,309,295,425,23657,8,0,9,0,5054,10955,0,0,1000
36,9,3,1,4745,13,183,1023,4895,11,6,437,86,625,2121,2,1,7
47,29,3,3,22541,0,293,353,22671,5,0,165,7,4664,10562,0,0,365
34,13,2,7,15450,0,288,601,15558,8,0,304,9,1650,7407,0,0,365
149,29,2,3,15324,5,288,628,15415,6,0,337,9,1588,7329,0,0,365
55,42,2,2,22486,0,293,375,22535,1,0,171,10,4604,10502,0,0,90
48,5,2,2,22707,0,293,198,22763,10,0,125,2,4711,10609,0,0,90
142,66,3,29,22450,0,293,401,22493,1,0,174,10,4586,10483,0,1,365
42,8,2,1,17395,0,290,674,17517,49,25,273,9,2482,8329,0,0,365
39,5,1,1,15349,0,288,611,15450,2,0,327,8,1600,7351,0,0,365
118,48,8,11,14472,0,285,614,14560,1,0,338,17,1377,6820,0,2,180
11,3,2,2,19688,0,291,598,19795,2,0,244,1,3424,9301,0,0,180
206,13,3,2,14556,0,285,588,14663,1,0,339,13,1392,6886,0,1,180
77,60,2,7,14554,0,285,589,14656,1,0,341,13,1390,6881,3,0,7
83,36,5,8,15111,0,286,619,15175,1,0,351,13,1472,7176,0,0,14
151,14,2,3,16687,363,289,697,16777,132,117,315,8,2197,8027,0,0,365
7,3,1,2,19066,305,291,657,19166,120,125,305,10,3162,9031,0,0,365
36,8,2,1,16988,0,290,660,17093,55,40,267,7,2327,8163,0,0,365
9,60,2,5,17567,0,290,607,17645,8,0,277,10,2537,8388,0,0,1000
51,35,2,3,20224,0,291,755,20336,1,0,278,8,3635,9515,0,0,365
74,4,2,2,20638,112,292,600,20743,23,0,249,2,3775,9659,0,0,180
44,25,3,1,22576,0,293,319,22678,2,0,156,7,4667,10565,0,0,1000
22,3,1,1,15206,0,286,674,15317,7,1,362,13,1541,7270,0,0,365
297,40,6,14,10771,0,279,589,10881,1,0,268,19,1190,5047,0,3,90
8,2,2,2,21859,0,293,581,21935,40,59,289,182,4320,10215,0,0,365
111,75,3,4,18608,0,290,632,18703,1,0,248,7,2992,8859,0,0,365
75,5,3,2,22754,55,293,165,22789,27,0,98,2,4720,10618,0,0,365
26,6,2,1,23462,0,294,245,23515,1,0,83,0,4982,10883,0,0,365
15,2,1,1,23299,304,293,371,23453,57,0,110,0,4970,10871,0,0,1000
42,22,2,3,20459,289,292,698,20607,97,5,275,2,3738,9621,0,0,180
36,78,2,8,22195,0,293,511,22293,9,10,217,90,4502,10399,0,0,30
93,15,2,7,12504,0,283,566,12606,1,0,278,19,1245,5803,0,0,7
32,16,4,2,9256,395,271,661,9361,74,2,285,27,1088,4317,0,2,365
10,15,3,2,21703,0,293,583,21779,3,0,303,130,4239,10133,0,1,1000
42,9,1,2,21629,253,293,562,21703,97,57,280,92,4198,10092,0,0,90
371,57,3,16,22463,0,293,392,22499,7,0,173,10,4591,10488,0,0,180
99,52,1,2,18370,393,290,702,18468,111,152,266,11,2892,8756,0,0,365
27,29,5,8,8278,0,257,445,8319,1,0,265,29,1013,3747,3,3,7
30,24,2,5,17203,341,290,641,17289,98,0,254,7,2409,8252,0,0,365
31,49,4,5,19628,0,291,629,19770,1,0,259,3,3416,9292,0,0,90
17,8,2,2,20677,122,292,625,20779,23,0,257,3,3784,9668,0,0,180
29,3,1,2,18533,366,290,655,18646,101,11,256,9,2970,8837,0,0,365
37,5,2,2,21835,0,293,591,21921,2,0,293,177,4309,10203,0,0,365
25,17,4,12,21724,0,293,579,21794,19,7,300,138,4248,10142,0,0,180
42,14,1,2,22065,213,293,495,22156,83,53,230,77,4437,10334,0,0,7
33,117,5,15,16095,356,289,599,16174,107,0,277,2,1945,7753,0,0,1000
49,4,1,2,19540,366,291,657,19689,120,0,265,4,3384,9258,0,0,180
57,26,2,7,17295,0,290,625,17376,46,1,251,7,2442,8285,0,0,365
116,27,2,8,16367,392,289,676,16437,137,0,297,3,2052,7874,0,1,365
167,21,3,3,18304,0,290,697,18393,12,8,269,11,2858,8722,0,0,90
21,5,1,1,22195,192,293,511,22291,71,54,219,90,4500,10397,0,0,30
87,19,4,8,14368,0,285,629,14475,1,0,361,17,1368,6783,0,1,90
101,26,3,5,22265,0,293,477,22355,5,2,210,76,4530,10427,0,0,30
56,5,1,2,17165,340,290,647,17260,97,0,254,7,2397,8239,0,0,365
149,30,3,5,16267,389,289,671,16368,126,0,290,2,2029,7847,0,1,365
33,0,1,0,21959,232,293,541,22094,92,92,259,160,4406,10302,0,0,7
62,36,2,4,20927,182,293,543,20987,80,88,259,25,3874,9760,0,0,1000
6,6,2,4,18007,0,290,613,18104,11,0,303,6,2725,8582,0,0,1000
4,5,1,2,16380,409,289,703,16474,139,0,305,3,2061,7884,0,0,365
95,17,4,5,4036,0,164,843,4124,1,0,502,126,505,1675,0,2,1
6,6,2,2,18709,0,290,637,18848,8,1,248,8,3038,8905,0,0,365
69,9,1,3,18693,347,290,638,18830,106,133,249,8,3035,8902,0,0,365
994,50,3,1,14475,0,285,612,14565,1,0,335,17,1378,6824,0,0,1
2,2,2,2,19379,0,291,749,19485,54,0,297,4,3307,9181,0,0,180
78,3,1,2,21970,232,293,534,22102,89,92,253,162,4409,10305,0,0,7
106,7,5,3,22304,0,293,460,22388,1,0,205,84,4550,10447,0,1,90
58,40,4,2,21353,54,293,563,21445,43,1,266,73,4095,9987,0,1,1000
67,11,2,3,19420,392,291,726,19578,127,0,284,4,3337,9211,0,0,14
69,6,2,2,22744,0,293,173,22786,6,0,103,2,4720,10618,0,0,90
39,13,1,1,18165,356,290,639,18227,115,152,283,10,2780,8638,0,0,365
33,9,3,2,21396,39,293,537,21465,36,0,260,6,4105,9997,0,1,365
154,7,2,1,15178,0,286,615,15224,6,0,349,12,1497,7217,0,0,365
38,9,2,4,21714,47,293,580,21791,29,25,304,134,4243,10137,0,0,1000
67,9,3,2,22370,0,293,428,22463,11,5,187,95,4572,10469,0,0,1000
9,6,2,2,21791,50,293,591,21881,25,25,307,167,4292,10186,0,0,365
122,5,3,1,22072,216,293,496,22159,81,53,226,78,4440,10337,0,0,1000
7,4,2,2,20136,81,291,713,20191,29,32,275,8,3576,9455,0,0,365
16,5,2,2,17118,0,290,658,17221,4,7,265,7,2379,8219,0,0,365
52,23,1,2,21405,218,293,534,21470,81,4,259,6,4108,10000,0,0,7
101,13,3,9,19194,0,291,724,19310,6,0,292,10,3226,9097,0,0,365
121,34,5,12,16418,0,289,707,16524,2,0,311,4,2080,7904,0,1,365
125,28,7,2,3925,0,160,851,4051,1,0,479,111,488,1625,0,3,1
30,69,3,5,21209,0,293,546,21322,2,1,261,57,4015,9907,0,0,90
24,6,2,2,21403,0,293,536,21469,3,1,260,6,4108,10000,0,0,180
5,33,2,15,21933,0,293,550,22025,7,11,265,189,4376,10272,0,0,365
55,2,1,1,18153,359,290,630,18221,120,152,287,10,2778,8636,0,0,365
36,3,1,1,15458,6,288,600,15560,2,0,305,9,1650,7407,0,0,365
9,2,1,1,18245,375,290,660,18313,110,153,281,11,2818,8679,0,0,365
149,16,2,5,15226,0,287,687,15344,1,0,364,13,1553,7285,0,0,365
48,6,3,2,16275,0,289,678,16370,1,0,294,3,2030,7848,0,1,365
7,74,2,3,19367,400,291,748,19467,128,0,299,4,3302,9176,0,0,7
279,12,2,3,17359,0,290,664,17485,47,26,253,9,2469,8314,0,0,365
83,59,2,1,18548,0,290,643,18652,3,0,255,8,2972,8839,0,0,90
53,5,2,2,16490,0,289,712,16554,4,13,320,6,2102,7926,0,0,365
29,2,1,1,18074,344,290,609,18173,108,143,284,9,2758,8615,0,0,365
395,40,2,7,17352,0,290,670,17475,1,0,256,9,2468,8313,0,0,365
91,30,2,4,17275,0,290,629,17359,4,0,253,7,2438,8281,0,0,365
7,5,3,2,22814,0,293,183,22855,6,0,112,2,4745,10644,0,0,90
19,8,4,3,16063,0,289,551,16117,2,0,278,2,1910,7714,0,0,180
65,0,1,0,22008,223,293,521,22121,83,85,242,157,4421,10317,0,0,1
41,7,2,2,20102,371,291,717,20158,118,7,270,8,3563,9442,0,0,1000
206,36,3,3,22493,0,293,372,22550,3,0,169,9,4614,10512,0,0,30
45,14,4,1,10657,0,277,597,10773,1,0,262,15,1185,4994,0,2,1
28,18,1,4,21361,217,293,556,21447,85,80,263,70,4095,9987,0,0,30
120,64,4,15,20851,197,293,565,20954,83,88,265,17,3865,9751,0,0,365
98,27,5,3,4123,0,166,977,4256,1,0,527,134,519,1721,3,2,1
69,65,5,16,23627,320,295,444,23653,13,0,46,0,5054,10955,0,2,365
24,16,3,7,16023,326,289,552,16096,102,68,281,3,1896,7699,0,0,365
79,19,3,4,20138,0,291,713,20191,1,0,274,8,3576,9455,0,0,365
22,23,2,1,23545,235,294,318,23607,32,0,70,0,5008,10909,0,0,365
174,35,3,9,17240,0,290,643,17339,1,0,253,7,2428,8271,0,0,365
7,0,3,0,8135,0,255,448,8241,1,0,270,34,1007,3705,0,1,1
68,8,2,1,17586,347,290,605,17661,98,52,276,11,2546,8397,0,0,1000
307,44,2,2,19185,0,291,700,19289,11,5,291,10,3219,9090,0,0,180
16,5,1,2,19401,400,291,741,19543,130,0,293,4,3326,9200,0,0,180
28,59,2,10,17107,0,290,657,17205,56,40,263,6,2376,8216,0,0,365
142,74,2,3,13999,0,285,647,14111,3,1,342,16,1345,6582,0,0,90
64,13,4,3,11339,0,280,647,11410,4,0,268,12,1208,5280,0,2,7
80,20,4,3,10177,64,275,604,10274,19,4,322,24,1158,4733,0,2,7
26,21,3,3,21714,47,293,580,21791,32,25,307,134,4243,10137,0,0,1000
104,36,2,7,21184,0,293,543,21280,4,2,260,49,4000,9892,0,0,365
70,14,1,2,16076,347,289,577,16146,104,0,272,2,1930,7734,0,0,365
10,56,8,17,22710,70,293,196,22764,33,0,124,2,4712,10610,0,2,90
48,30,1,5,16979,336,290,666,17085,102,117,268,7,2325,8161,0,0,365
10,5,1,2,16942,356,290,679,17067,108,117,266,7,2318,8154,0,0,365
64,11,1,3,19167,321,291,672,19224,113,125,281,10,3194,9064,0,0,365
37,3,1,2,20230,369,291,749,20339,116,8,277,8,3636,9516,0,0,365
23,11,2,2,18486,0,290,690,18621,6,0,269,11,2963,8829,0,0,1000
38,7,3,2,20844,50,293,567,20941,36,1,267,15,3863,9749,0,0,365
20,58,3,1,23646,309,295,425,23657,5,0,6,0,5054,10955,0,1,365
38,16,2,15,22382,111,293,416,22463,60,42,181,93,4572,10469,0,0,30
17,2,1,1,18323,0,290,710,18417,41,57,273,11,2866,8730,0,0,365
99,9,2,1,18141,0,290,626,18217,1,0,289,10,2778,8636,0,0,365
90,31,3,10,21328,196,293,541,21406,81,87,265,68,4072,9964,0,0,365
40,5,1,2,16091,345,289,587,16167,108,0,276,2,1945,7750,0,0,365
94,28,2,4,18428,0,290,710,18578,2,6,280,11,2940,8806,0,0,365
50,49,3,8,22623,0,293,277,22706,3,0,131,5,4672,10570,0,0,180
89,14,1,2,18199,352,290,655,18254,112,153,283,10,2791,8649,0,0,365
168,8,2,2,15715,0,289,484,15761,1,0,286,6,1731,7510,0,0,365
26,25,2,3,15873,0,289,504,15944,7,0,295,5,1812,7602,0,0,180
35,3,2,2,20030,0,291,692,20128,32,34,270,8,3546,9425,0,0,365
71,42,6,4,7708,17,248,481,7766,19,12,287,55,944,3430,1,3,7
66,11,2,7,12685,0,284,599,12737,1,0,287,27,1253,5867,0,0,30
28,47,3,5,19598,0,291,640,19748,2,0,258,4,3408,9283,0,0,365
556,64,3,5,15255,0,287,660,15364,1,0,349,12,1563,7300,0,0,365
70,9,2,1,4745,13,183,1023,4895,10,6,436,86,625,2121,2,1,7
37,5,1,2,15790,334,289,539,15911,116,69,306,6,1791,7578,0,0,180
494,16,3,2,21318,0,293,518,21370,1,1,264,62,4049,9941,0,0,1000
30,22,2,5,15346,370,288,614,15444,137,10,331,8,1599,7350,0,0,365
75,44,4,8,21416,0,293,532,21479,1,0,254,5,4111,10003,0,0,180
76,5,3,3,17578,0,290,611,17653,2,0,277,10,2541,8392,0,1,1000
55,3,1,3,18758,322,290,594,18861,92,124,233,9,3043,8910,0,0,365
58,5,1,2,17795,320,290,564,17883,89,53,264,11,2626,8478,0,0,1000
13,18,3,4,20128,81,291,702,20175,25,32,267,8,3568,9447,0,0,365
98,23,1,6,22053,211,293,496,22155,81,80,230,127,4437,10334,0,0,7
4,3,1,2,20099,367,291,711,20158,117,7,269,8,3563,9442,0,0,365
20,35,3,3,23026,322,293,427,23046,58,0,115,0,4870,10770,0,0,1000
40,20,4,9,15170,0,286,591,15206,2,0,339,11,1488,7204,0,2,365
14,8,1,1,23491,226,294,294,23516,36,0,77,0,4983,10884,0,0,365
35,26,1,2,15347,369,288,613,15445,136,10,328,8,1599,7350,0,0,365
232,38,3,9,19872,0,291,674,19989,2,0,274,6,3495,9373,0,1,365
21,7,4,2,15936,0,289,516,15975,3,0,284,6,1835,7629,0,0,180
120,46,4,32,19752,0,291,616,19864,1,0,240,2,3447,9324,0,0,365
91,46,1,3,20967,173,293,531,21010,77,88,256,27,3886,9772,0,0,365
40,5,2,2,21012,0,293,589,21141,2,0,282,36,3937,9826,0,0,365
32,15,1,3,21244,190,293,542,21338,83,87,256,58,4033,9925,0,0,365
317,34,5,10,21295,0,293,520,21352,1,0,258,60,4041,9933,0,0,1000
53,31,1,9,19733,361,291,602,19840,117,3,240,1,3436,9313,0,0,1000
36,3,1,3,22520,56,293,367,22612,45,5,172,9,4644,10542,0,0,30
9,28,8,5,11695,28,280,500,11835,8,5,229,7,1218,5432,0,4,90
59,21,2,3,16544,387,289,729,16664,145,117,323,6,2131,7956,0,0,365
40,5,1,2,17437,371,290,646,17571,103,52,272,9,2493,8340,0,0,1000
8,6,2,3,16808,390,289,731,16960,127,117,303,9,2270,8103,0,0,365
26,3,2,1,20906,0,293,552,20983,30,1,262,25,3872,9758,0,0,365
71,12,3,3,22721,0,293,191,22786,1,0,115,2,4719,10617,0,0,90
68,32,1,3,20851,197,293,565,20949,84,88,265,17,3864,9750,0,0,365
228,27,5,9,22905,0,293,276,22929,1,0,114,2,4807,10706,0,1,7
25,2,4,2,6886,0,238,776,7031,1,0,365,76,844,3075,2,2,1
25,5,2,4,20241,0,292,744,20358,12,0,275,7,3645,9525,0,0,365
95,5,2,2,19416,0,291,729,19573,48,0,285,4,3334,9208,0,0,180
64,2,1,1,15571,337,289,544,15722,113,78,297,10,1707,7481,0,0,365
49,5,1,2,20337,333,292,707,20505,101,5,268,1,3702,9584,0,0,180
41,21,2,6,15709,13,289,486,15761,9,10,292,6,1730,7508,0,0,365
63,2,2,1,15458,6,288,600,15560,3,0,305,9,1650,7407,0,0,365
7,1,2,1,23634,0,295,437,23653,7,0,21,0,5054,10955,0,0,365
120,9,1,5,17498,359,290,641,17618,99,52,280,10,2508,8359,0,0,1000
32,30,2,8,21650,37,293,549,21727,34,20,280,98,4213,10107,0,0,180
15,8,1,4,20928,182,293,542,20987,79,88,257,25,3874,9760,0,0,365
79,19,3,3,22864,0,293,175,22894,5,0,117,3,4774,10673,0,0,1000
19,8,2,1,16448,0,289,710,16530,48,41,314,4,2085,7909,0,0,365
175,18,2,3,16236,0,289,642,16336,1,0,284,2,2015,7832,0,0,365
4,13,1,1,19675,0,291,601,19792,47,0,250,1,3420,9296,0,0,365
113,24,2,8,18737,0,290,613,18856,1,0,238,9,3040,8907,0,0,365
105,89,4,11,18342,0,290,703,18426,1,0,267,11,2872,8736,0,0,1000
84,14,1,1,22367,119,293,422,22450,31,119,189,91,4567,10464,0,0,90
64,35,1,3,16661,362,289,692,16751,140,117,324,7,2185,8014,0,0,365
26,4,2,3,18592,0,290,621,18690,42,0,251,8,2987,8854,0,0,365
12,28,6,9,10395,0,276,576,10490,2,0,288,18,1171,4840,0,3,14
80,4,2,1,23515,218,294,288,23538,33,0,74,0,4984,10885,0,0,365
170,21,3,4,19465,0,291,699,19603,1,0,272,4,3354,9228,0,0,365
16,1,1,1,18371,0,290,701,18471,38,57,264,11,2894,8758,0,0,365
37,0,2,0,22559,29,293,336,22678,31,4,158,7,4667,10565,0,0,90
12,28,3,6,16115,0,289,599,16207,5,0,272,2,1956,7766,0,0,365
112,28,3,1,14435,0,285,625,14525,1,0,356,19,1373,6807,0,1,180
65,13,1,1,15095,0,286,588,15156,8,1,330,10,1467,7162,0,0,365
34,13,2,2,20668,0,292,625,20773,6,0,259,3,3781,9665,0,0,180
94,42,3,5,21577,0,293,578,21667,12,7,299,82,4185,10079,0,0,1000
68,3,1,2,19010,308,291,639,19109,121,125,293,9,3128,8997,0,0,365
20,29,2,7,20670,0,292,624,20774,5,1,256,3,3782,9666,0,0,365
11,2,1,1,19977,367,291,691,20072,121,7,268,7,3518,9397,0,0,365
100,22,2,5,20929,0,293,541,20987,25,1,256,25,3874,9760,0,0,365
76,20,3,7,15985,0,289,547,16072,1,0,275,3,1878,7676,0,0,180
63,0,1,0,15571,0,289,544,15722,3,1,296,10,1707,7481,0,0,365
172,7,3,3,17870,0,290,559,17952,1,0,268,11,2656,8510,0,0,1000
51,39,2,12,17804,327,290,567,17896,90,53,266,11,2635,8488,0,0,1000
17,5,1,2,19794,381,291,634,19896,120,3,253,3,3462,9339,0,0,180
43,43,5,29,18206,346,290,650,18264,108,153,279,10,2794,8652,0,0,1000
10,26,2,4,21726,0,293,577,21794,6,9,298,138,4248,10142,0,0,180
144,17,2,4,15395,3,288,580,15508,4,0,314,8,1618,7371,0,0,365
5,7,2,2,21537,16,293,580,21632,21,6,294,73,4175,10069,0,0,180
277,20,4,1,11635,0,280,526,11785,1,0,236,8,1218,5419,0,2,7
118,50,3,13,20257,0,292,730,20386,1,0,267,7,3651,9531,0,0,1000
49,8,1,5,20011,358,291,689,20091,118,7,274,8,3534,9413,0,0,365
120,0,2,0,6423,8,219,667,6502,18,4,412,78,768,2771,0,1,1
102,28,2,4,19930,0,291,687,20037,1,0,276,7,3511,9389,0,0,365
93,12,3,3,23220,341,293,426,23279,61,0,123,0,4942,10843,0,0,1000
102,11,4,5,8041,0,252,458,8113,5,0,266,42,996,3641,0,2,7
9,4,2,2,19411,0,291,732,19560,7,0,287,4,3330,9204,0,0,180
9,36,3,9,22024,0,293,511,22129,11,14,230,124,4425,10321,0,0,14
22,17,2,5,22113,202,293,488,22188,82,52,233,93,4450,10347,0,0,1
38,10,3,3,17815,0,290,565,17899,1,0,266,10,2638,8492,0,0,365
73,19,3,9,16988,0,290,662,17094,1,0,266,7,2327,8163,0,1,365
10,5,1,2,16726,372,289,725,16873,128,117,304,9,2225,8057,0,0,365
110,43,3,7,21477,36,293,586,21586,36,19,287,49,4149,10042,0,0,365
137,2,1,1,19945,369,291,695,20041,125,7,273,7,3511,9389,0,0,365
52,5,3,2,19124,0,291,675,19191,12,0,297,10,3180,9050,0,0,365
209,70,4,8,18304,0,290,697,18392,14,8,271,11,2858,8722,0,0,90
37,7,2,2,21507,23,293,589,21604,24,6,292,62,4160,10054,0,0,365
383,28,3,8,21348,0,293,542,21436,1,0,261,68,4086,9978,0,0,1
127,19,3,3,18967,0,290,631,19072,13,0,292,7,3103,8972,0,0,365
18,6,4,4,22887,0,293,168,22898,13,0,109,3,4777,10676,0,0,180
21,3,2,1,20909,0,293,551,20985,29,1,261,25,3872,9758,0,0,365
110,24,3,4,20343,0,292,711,20517,12,8,273,1,3702,9584,0,1,14
5,4,2,2,21579,12,293,576,21667,20,6,298,82,4186,10080,0,0,180
41,37,6,5,22949,247,293,318,23015,60,0,121,2,4847,10747,0,2,1000
26,73,3,5,20848,0,293,567,20949,2,0,264,16,3864,9750,0,0,365
114,22,5,18,20538,0,292,654,20670,8,8,254,2,3756,9640,0,1,180
67,79,5,7,16884,0,289,718,17020,8,5,290,8,2301,8136,0,1,1000
153,61,1,2,20033,351,291,691,20130,114,7,268,8,3546,9425,0,0,365
33,10,1,2,16154,366,289,604,16254,118,0,277,2,1980,7793,0,0,365
124,27,3,2,15734,0,289,502,15799,1,0,285,6,1746,7529,0,0,180
70,15,2,2,16684,365,289,700,16777,133,117,316,8,2197,8026,0,0,365
38,41,5,19,19347,0,291,712,19403,1,0,283,7,3272,9144,0,0,365
46,4,1,1,20198,379,291,769,20290,125,8,293,8,3623,9502,0,0,365
181,30,3,3,23080,0,293,436,23134,8,0,103,0,4897,10798,0,0,1000
16,6,2,6,18932,0,290,623,19054,1,0,277,7,3094,8963,0,0,365
17,5,2,2,20787,0,293,573,20885,3,0,262,5,3839,9725,0,0,365
9,27,2,18,21933,0,293,551,22028,6,11,264,189,4376,10272,0,0,1000
60,4,1,2,21933,247,293,550,22025,97,106,266,189,4376,10272,0,0,180
62,20,3,11,21599,43,293,573,21678,37,19,291,87,4191,10085,0,0,180
37,3,1,2,18412,409,290,703,18538,115,152,273,12,2925,8791,0,0,365
48,7,3,4,20200,0,291,769,20292,1,0,291,8,3623,9502,0,1,365
127,24,2,3,19518,0,291,673,19680,1,0,266,4,3377,9251,0,0,1000
31,58,4,4,19817,13,291,636,19922,3,1,249,3,3467,9344,0,1,365
16,43,2,7,16313,0,289,675,16384,4,0,299,3,2039,7858,0,0,365
172,34,3,9,21365,0,293,556,21448,2,0,261,70,4096,9988,0,0,180
32,12,1,2,21406,217,293,533,21470,79,4,257,6,4108,10000,0,0,7
56,3,2,2,18807,0,290,571,18892,42,46,232,10,3048,8915,0,0,365
44,0,1,0,15033,321,286,549,15107,143,11,330,13,1457,7134,0,0,365
33,11,3,4,21977,0,293,527,22105,1,0,251,163,4409,10305,0,0,14
61,8,2,1,16891,0,289,713,17024,51,41,284,7,2302,8137,0,0,365
35,3,2,2,19760,0,291,617,19867,40,1,240,2,3449,9326,0,0,180
20,10,1,1,22567,22,293,328,22678,30,4,157,7,4667,10565,0,0,90
7,4,2,1,18513,63,290,664,18632,1,0,259,10,2968,8835,0,0,365
6,8,1,1,23084,331,293,432,23134,54,0,102,0,4897,10798,0,0,365
44,37,6,23,15206,0,286,675,15320,12,0,361,13,1541,7270,0,1,365
16,0,1,0,12761,55,284,632,12843,32,23,301,31,1258,5916,0,0,1
41,5,4,2,9369,0,272,693,9479,3,0,288,26,1096,4373,0,1,14
9,8,1,1,17276,358,290,629,17361,100,0,250,7,2440,8283,0,0,365
18,3,1,2,20731,242,293,602,20843,97,2,267,4,3813,9697,0,0,365
84,7,2,6,21453,238,293,565,21547,89,27,279,32,4130,10023,0,0,365
48,2,1,1,15304,388,288,636,15409,142,10,341,10,1583,7324,0,0,365
28,8,3,1,17907,0,290,626,18040,57,82,294,14,2681,8535,0,0,1000
28,10,2,2,17334,0,290,636,17435,46,25,244,7,2454,8298,0,0,365
214,30,3,3,22370,0,293,426,22461,5,2,187,94,4572,10469,0,0,90
7,4,1,1,23188,354,293,433,23244,68,0,100,0,4924,10825,0,0,365
23,7,2,2,20812,0,293,570,20909,2,0,258,8,3847,9733,0,0,365
5,0,1,0,13213,66,284,598,13307,39,32,341,29,1286,6131,0,0,1
17,25,3,3,22357,122,293,429,22444,32,119,191,91,4567,10464,0,0,90
106,41,4,2,5753,0,204,848,5912,38,1,403,78,707,2506,0,2,90
24,12,3,5,15913,0,289,483,15959,7,0,281,5,1825,7618,0,0,180
70,12,2,5,22159,0,293,519,22240,10,10,229,107,4478,10375,0,0,7
40,18,2,8,22101,0,293,495,22179,1,0,229,90,4447,10344,0,0,365
31,45,2,2,22535,0,293,359,22659,9,0,171,8,4661,10559,0,0,180
32,10,3,3,15823,0,289,531,15917,1,0,301,6,1797,7585,0,0,180
53,8,1,2,21601,254,293,573,21681,107,56,290,87,4192,10086,0,0,90
31,4,2,2,20256,0,292,731,20385,34,34,268,7,3651,9531,0,0,365
